,mean_x,mean_y,rms_x,rms_y,var_x,var_y,std_x,std_y,min_abs_x,min_abs_y,max_abs_x,max_abs_y,p2p_x,p2p_y,impulse_factor_x,impulse_factor_y
0,0.0010472840953497451,0.000503321610003908,0.28023039563639535,0.18956458407560245,0.0785279778345543,0.03593447820311305,0.2802284386613077,0.18956391587829435,0.0,0.0,1.242,0.681,2.2809999999999997,1.237,5.632767860940579,4.454655371621967
1,-0.0030472840953497476,0.00035951543571707644,0.2530658420997804,0.2024595656735144,0.0640330344973132,0.04098974648135957,0.25304749454857917,0.20245924647039357,0.0,0.0,0.89,0.813,1.7610000000000001,1.499,4.411351116827173,5.097684504557483
2,0.002171942164908166,0.0005236420476748718,0.2614176952899465,0.21403872730841897,0.06833449407793961,0.045812302586813645,0.26140867253773276,0.21403808676685007,0.0,0.0,0.987,0.819,1.8359999999999999,1.576,4.679432405993864,4.7793925821870324
3,0.0025302852676826874,0.0005220789370847996,0.2869288996161515,0.22946220149473523,0.08232179109139967,0.052652629348393924,0.2869177427267259,0.22946160756953204,0.0,0.0,1.089,0.831,2.0999999999999996,1.599,4.7552150788084795,4.546818873798364
4,6.877686596326834e-05,0.0032966002344665905,0.2942817658603036,0.26100174352126665,0.08660175298760125,0.06811104254803518,0.29428175782335075,0.2609809237243887,0.0,0.0,1.149,1.233,2.151,2.257,4.952636259815861,6.003065033504184
5,0.001554904259476358,0.0025263774912075037,0.3010080166772089,0.25695366966600436,0.09060340837669072,0.06601880577159802,0.30100400059914606,0.2569412496497945,0.0,0.0,1.271,0.982,2.28,1.81,5.361684555493829,4.780147725997379
6,-0.00024228214146150705,0.0015205158264947265,0.29096377964089487,0.2603681562476636,0.08465986236227913,0.06778926481942912,0.2909636787681224,0.26036371640347494,0.0,0.0,1.119,1.073,2.019,1.89,4.795601844873843,5.191748963373475
7,0.0035693630324345462,-5.93982024228199e-05,0.3048478194840138,0.2746697999836456,0.09291945269170057,0.07544349549490943,0.3048269225178455,0.2746697935611221,0.0,0.0,1.281,1.081,2.3609999999999998,2.0869999999999997,5.288179477583047,4.959622418244407
8,0.0022415005861664726,0.00022118014849550582,0.339798010248235,0.27839258366013914,0.11545766344378185,0.07750238171630947,0.33979061706259905,0.2783924957974073,0.0,0.0,1.535,0.974,2.917,1.947,5.658600988798231,4.400462562454758
9,0.003840562719812426,0.0010836264165689719,0.29950703146867746,0.28383014186899247,0.08968971197717454,0.08055837518716172,0.29948240679074045,0.2838280732893801,0.0,0.0,1.149,1.192,2.2430000000000003,2.072,4.856982625616561,5.265950229173679
