,mean_x,mean_y,rms_x,rms_y,var_x,var_y,std_x,std_y,min_abs_x,min_abs_y,max_abs_x,max_abs_y,p2p_x,p2p_y,impulse_factor_x,impulse_factor_y
0,0.0036987104337631886,-0.004724110980851896,0.5094755615258756,0.26263349831148025,0.2595516673332334,0.0689540372107669,0.509462135328263,0.26259100748267616,0.0,0.0,1.772,1.04,3.293,1.901,4.368783256884049,4.9177437982168435
1,0.005529894490035171,-0.007256740914419694,0.46036531911278156,0.2814013847714846,0.2119056473087423,0.0791340790626101,0.4603321054507738,0.2813078012828832,0.001,0.0,1.789,1.016,3.481,1.9420000000000002,4.894599428862846,4.526900816949081
2,-0.0034169597499023067,-0.01046424384525205,0.45357405999629663,0.28223849938547607,0.2057177522875916,0.07954907013611248,0.4535611891328353,0.28204444709320636,0.0,0.0,2.131,0.957,3.5169999999999995,1.759,5.90329631073006,4.22545352275982
3,0.015856193825713166,-0.00893239546697929,0.5035730837951317,0.30134577917147387,0.2533344318403,0.09072949093568417,0.50332338693955,0.3012133644705762,0.0,0.0,2.126,1.076,3.698,2.127,5.328252962135204,4.479584299970392
4,0.004949589683470105,-0.007822586948026575,0.46396129455468726,0.29875314684714976,0.21523558440682655,0.0891922498845152,0.46393489242223046,0.2986507155265415,0.0,0.0,2.023,0.973,3.5330000000000004,1.8900000000000001,5.452365003633607,4.077563392921479
5,-0.004941774130519732,0.017212583040250095,0.4858965856939707,0.28006032468572106,0.23607107085750115,0.078137512448154,0.48587145507582674,0.2795308792390458,0.0,0.0,1.78,0.976,3.175,1.92,4.553672113054535,4.361517949291091
6,-0.008480656506447828,-0.013066432200078155,0.49280504861834357,0.288880402701983,0.24278489440894768,0.08328115541482063,0.49273207162609955,0.2885847456377773,0.0,0.0,1.942,0.976,3.6719999999999997,1.95,4.9740446921335355,4.2416549625269395
7,-0.006876123485736615,0.015046893317702228,0.5257468689614264,0.29456686199572785,0.27636248914855216,0.08654322718749584,0.5257019014123424,0.29418230264156925,0.0,0.0,1.768,3.267,3.436,4.176,4.188495208188296,14.182636635220392
8,-0.0010969128565846019,-0.013491598280578353,0.4854875075310772,0.2947073915918145,0.23569691675092286,0.08667042343468662,0.48548626834435066,0.2943984093616788,0.0,0.0,1.994,1.14,3.884,2.157,5.218533984186837,4.855439954861913
9,0.019112934740132866,0.0066377491207502935,0.44898955288627374,0.2880429538438418,0.20122631432663543,0.08292468354569556,0.44858256132693725,0.2879664625363439,0.0,0.0,1.649,1.03,3.199,1.907,4.627704654473194,4.476420317520703
10,0.009173114497850724,0.0052833137944509586,0.5748176359298716,0.3027986819872377,0.3303311685464156,0.09165912840855764,0.5747444375950198,0.3027525861302553,0.0,0.0,1.903,1.062,3.726,2.097,4.125447296903486,4.420580571071645
11,0.012379445095740522,0.0005513872606486893,0.5011934553049197,0.28647455621049217,0.2510416289796061,0.08206736732808724,0.501040546243122,0.2864740255731525,0.001,0.0,1.563,0.987,3.07,1.8199999999999998,3.874459595729656,4.322243080856394
12,0.013166862055490426,-0.007407971864009379,0.03926891486752591,0.06376329750441226,0.0013686814184846838,0.0040108800614982315,0.03699569459389408,0.06333150923117363,0.0,0.0,0.145,0.246,0.258,0.45399999999999996,4.642481795660986,4.831080925520893
13,-1.6803438843297355e-05,9.378663540445643e-05,0.5153016451197022,0.2834700913543755,0.26553578518071597,0.080355283896525,0.515301644845731,0.28347007583962897,0.0,0.0,2.022,1.148,3.923,2.113,4.9389614269664746,5.095575915049797
14,0.011208284486127394,-0.013496678389996094,0.487634451554751,0.30149755957399366,0.2376617327019808,0.09071861810151087,0.4875056232516511,0.3011953155371293,0.0,0.0,1.735,1.38,3.3310000000000004,2.453,4.474380370175534,5.750805277539839
