,mean_x,mean_y,rms_x,rms_y,var_x,var_y,std_x,std_y,min_abs_x,min_abs_y,max_abs_x,max_abs_y,p2p_x,p2p_y,impulse_factor_x,impulse_factor_y
0,0.006589292692457992,0.002320437670965221,0.3413266866140412,0.23887240319838005,0.11646048821673301,0.05705464057878461,0.3412630777226464,0.23886113241543633,0.0,0.0,1.142,0.781,2.272,1.556,4.21588846796368,4.085436103320551
1,0.0014665885111371634,0.002246971473231731,0.31818180648386374,0.24583878157440237,0.10123751109547391,0.060431657645185204,0.318178426508577,0.24582851267740527,0.0,0.0,1.098,0.832,2.178,1.616,4.315789797049983,4.241160464217559
2,0.0031441969519343483,0.004139116842516606,0.32681093742982237,0.25263529527544965,0.10679550284928671,0.06380746013067763,0.3267958121660783,0.25260138584472897,0.0,0.0,1.247,0.949,2.333,1.773,4.8331869223708885,4.714051945026788
3,0.00313091051191872,-0.0029335677999218447,0.34724902801309254,0.2542876717574321,0.12057208485540388,0.06465361418777882,0.3472349130709697,0.25427074976838926,0.0,0.0,1.147,1.054,2.1790000000000003,1.941,4.088884462040394,5.249108180220576
4,0.004256350136772177,0.0026010160218835486,0.3513138005816074,0.26056011600466444,0.12340326996260662,0.06788480876801811,0.35128801568315227,0.26054713348647324,0.0,0.0,1.572,1.415,2.8600000000000003,2.444,5.675466565838407,6.862683223598176
5,-0.003434153966393123,0.0016991012114107068,0.29939908946320304,0.2583360422906283,0.08962802135793019,0.06673462380145868,0.29937939367620175,0.25833045465345095,0.0,0.0,1.024,0.991,2.002,1.825,4.29055899400727,4.814826276817922
6,0.005519343493552168,0.0018479874951152788,0.3286268457558899,0.25236557326885317,0.10796514059886558,0.06368496751353482,0.3285804933328599,0.252358807085338,0.0,0.0,1.388,1.088,2.509,2.019,5.318557117829387,5.453415102802714
7,0.0006287612348573693,0.001183274716686205,0.3271467441140856,0.26693046838297196,0.1070245968437566,0.07125047481209765,0.3271461398882105,0.2669278457038487,0.0,0.0,1.441,1.051,2.5250000000000004,2.0759999999999996,5.523802033947054,4.9659869346696555
8,-0.0011219226260257924,-0.0016017975771785862,0.3585899009690362,0.2687626220488091,0.1285854583666044,0.07223078125507275,0.3585881458813222,0.2687578487320375,0.0,0.0,1.28,1.303,2.435,2.502,4.4442454462195995,6.154746500737415
9,0.006064869089488078,-0.0005877295818679179,0.3282912061888976,0.2740837491060585,0.10773833342388868,0.07512155609797143,0.3282351800521825,0.27408311895841275,0.0,0.0,1.658,1.307,2.706,2.37,6.426122990521714,6.060794354926393
10,0.0006627588901914823,0.00031144978507229395,0.3645929772743363,0.2865965578091031,0.13292759982841823,0.08213748994705795,0.36459237489066915,0.28659638857992953,0.001,0.0,1.807,1.134,3.307,2.1399999999999997,6.271752575641671,4.96582844919786
11,0.0010457209847596722,-0.0019816334505666283,0.3406314665647729,0.2678430706811709,0.11602870248169005,0.07173598364078633,0.3406298614063219,0.2678357400362885,0.0,0.0,1.274,1.351,2.38,2.432,4.690818837139035,6.440872194514876
