,mean_x,mean_y,rms_x,rms_y,var_x,var_y,std_x,std_y,min_abs_x,min_abs_y,max_abs_x,max_abs_y,p2p_x,p2p_y,impulse_factor_x,impulse_factor_y
0,-0.003108245408362642,-0.00041344275107463866,0.34430258328252705,0.33265818574386435,0.11853460766550289,0.11066129760749097,0.3442885529109309,0.33265792882102024,0.0,0.0,1.248,1.198,2.2569999999999997,2.3819999999999997,4.57092476713364,4.556399090409166
1,0.12069714732317313,0.06403204376709652,0.3362939246425148,0.3465853652372519,0.09852580237951365,0.11602131276764795,0.3138882004464546,0.34061901410174966,0.0,0.0,1.1,1.147,2.035,2.254,4.11226066961377,4.129219363279547
2,0.001975381008206332,-0.01052442360296991,0.31349581251219405,0.3403117068734072,0.09827572233255316,0.11570129434291708,0.313489588874261,0.3401489296512883,0.0,0.0,1.289,1.725,2.442,2.9560000000000004,5.167267429565054,6.321079070140419
3,0.0034747948417350517,0.00292653380226651,0.31448010652093855,0.34322897623737514,0.09888566319822872,0.11779756552886081,0.3144609088555026,0.3432164994997484,0.0,0.0,1.106,1.24,2.2110000000000003,2.464,4.428887525741577,4.555701518251319
4,-0.0054771395076201644,0.004149667838999608,0.30020325666232905,0.3373401956202171,0.0900919962534823,0.11378118783791231,0.3001532879271561,0.33731467183908903,0.0,0.0,1.147,1.196,2.059,2.2880000000000003,4.762339980205409,4.414111592984298
5,0.00190152403282532,0.0006955842125830406,0.33479600503339757,0.34758525567812854,0.11208474919267537,0.12081502612743322,0.3347906049946375,0.34758455967927177,0.0,0.0,1.145,1.44,2.116,2.54,4.24544745886485,5.1866656907841024
6,0.007289175459163737,0.004794450957405235,0.321790536338565,0.34368157729631077,0.10349601719818688,0.11809403981289705,0.3217079688136228,0.3436481337253224,0.0,0.0,1.172,1.152,2.263,2.25,4.553249438652584,4.164402448378789
7,-0.0030984759671746787,0.0024263384134427515,0.29897876394414075,0.33092642999784944,0.08937870073624708,0.10950641495302499,0.29896270793570073,0.330917534973632,0.0,0.0,1.54,1.269,2.623,2.37,6.530949780664321,4.814736124187319
8,0.013695193434935521,-0.0023302071121531864,0.28289447519410793,0.3228222779394829,0.07984172577212943,0.10420879326885121,0.28256278200097307,0.3228138678384979,0.0,0.0,1.256,1.112,2.2720000000000002,2.13,5.588346570597972,4.309770714663266
9,0.02245017584994138,0.005277061352090661,0.3057721569368212,0.34711787601837,0.09299260156210272,0.12046297247499077,0.3049468831814858,0.3470777614238498,0.0,0.0,1.275,1.273,2.23,2.394,5.270603610094306,4.5890061870309005
10,0.015928878468151622,0.003858538491598279,0.2979663387677994,0.341571864772584,0.08853020986943384,0.11665645048492926,0.29754026596316985,0.34155007024582684,0.0,0.0,1.214,1.231,2.157,2.444,5.132594494394274,4.580100496375326
11,-0.014788198515044941,0.004513481828839391,0.2917314437083253,0.33669618301387927,0.08488854443282343,0.1133439481378964,0.29135638732113534,0.33666592957692704,0.0,0.0,1.131,1.249,2.1029999999999998,2.412,4.896037635945644,4.6449243137665235
12,-0.001066041422430637,0.0009687377881985155,0.3093543655514443,0.3561019800059059,0.09569898704142228,0.1268076817112243,0.30935252874580205,0.35610066232910087,0.0,0.0,1.029,1.511,1.954,2.884,4.1392535793107355,5.317313021104786
13,0.006607659241891366,0.0011977334896443915,0.3080789973700819,0.3464254235075195,0.09486900745989794,0.12000913948685199,0.30800812888607004,0.34642335297559257,0.0,0.0,1.066,1.318,2.1,2.5540000000000003,4.341948063317231,4.760580795142256
14,0.0003395857756936299,0.00022938647909339645,0.30615045391090867,0.3426721061495122,0.09372798511135635,0.11742411971478575,0.3061502655745318,0.3426720293732562,0.0,0.0,1.119,1.2,2.098,2.3259999999999996,4.590498771226994,4.409047247791386
15,0.008592028135990621,-0.0020777647518561934,0.2939289011067516,0.336759906263481,0.08632037595833293,0.11340291736022444,0.2938032946689552,0.3367534964335551,0.0,0.0,1.056,1.283,2.08,2.433,4.555537761024695,4.743496684952763
16,0.003236029699101211,-1.8366549433373513e-05,0.320634025932035,0.3428994255199089,0.10279570669717146,0.11758001568455341,0.3206176955459125,0.3428994250280298,0.001,0.0,1.174,1.281,2.093,2.3209999999999997,4.527585837928586,4.707631262628656
17,-0.017530285267682688,0.0019656115670183658,0.30063499164671903,0.3429552382278211,0.09007408730085649,0.11761443179906914,0.30012345343351043,0.3429496053344706,0.0,0.0,1.033,1.272,1.9909999999999999,2.366,4.269367181014461,4.629855943196558
18,-0.006132864400156312,0.0032446268073466214,0.3129268479888912,0.346730163910013,0.0978856001665119,0.12021127896194551,0.3128667450633127,0.3467149823153674,0.001,0.0,1.259,1.246,2.16,2.455,4.989578784021111,4.503938898690423
19,-0.015559984368894098,0.004692457991402892,0.2949315509967507,0.3431315033699526,0.08674250665978873,0.11771720944292273,0.2945208085344544,0.3430994162672428,0.0,0.0,1.169,1.126,2.189,2.242,4.965212469667345,4.108938196959758
