,mean_x,mean_y,rms_x,rms_y,var_x,var_y,std_x,std_y,min_abs_x,min_abs_y,max_abs_x,max_abs_y,p2p_x,p2p_y,impulse_factor_x,impulse_factor_y
0,0.006099648300117234,-0.0006170379054318083,0.40252531152285187,0.30049841429034546,0.16198942070718386,0.09029891625523537,0.40247909350323263,0.30049778078254646,0.0,0.0,2.209,1.089,3.885,2.051,7.113494651191764,4.555487261641071
1,0.001697928878468152,0.0005767878077373954,0.44460272144244567,0.30851597539361786,0.1976686969515526,0.09518177438890027,0.44459947925245324,0.308515436224673,0.0,0.0,1.565,1.391,3.128,2.525,4.4667655604320835,5.722117375480653
2,0.004204767487299725,0.0009026963657678777,0.45177065302944136,0.29735596997543406,0.20407904286902565,0.08841975801930248,0.45175108507786194,0.2973545997950973,0.0,0.0,1.793,1.149,3.365,2.153,5.0469875065173335,4.895964392877243
3,0.0038765142633841346,0.0021570926143024633,0.48555659476664054,0.2939499735465655,0.23575017935854134,0.0864019338994799,0.4855411201520849,0.2939420587453927,0.001,0.0,1.801,1.106,3.445,2.0420000000000003,4.672037070077124,4.755514557625616
4,0.00013950762016412912,-0.0022235248143806165,0.4879277332156408,0.29703538958363795,0.23807345337857744,0.08822507860250339,0.48792771327172785,0.2970270671210006,0.0,0.0,2.024,1.565,3.787,2.633,5.3149307903618555,6.696846917651308
5,-0.0035142633841344305,-0.002599062133645956,0.4754218607530653,0.2835638758174612,0.22601359563477394,0.080401716544646,0.4754088720614856,0.2835519644521018,0.001,0.0,1.944,2.523,3.7039999999999997,3.8930000000000002,5.228986859988081,11.342762273697527
6,-0.0038307932786244637,0.0032665103556076608,0.4516852681648357,0.2757486388734543,0.20400490649999592,0.07602664175065943,0.45166902317957996,0.2757292907013316,0.0,0.0,1.719,1.268,3.2060000000000004,2.338,4.852370136925557,5.817149843761486
7,-0.0025689722547870253,-0.005860101602188356,0.432186763104127,0.27776992230653585,0.18677879858397695,0.07712178894739102,0.43217912789024987,0.2777081002552699,0.0,0.0,1.607,1.132,3.115,2.251,4.648299069054541,5.126641016837566
8,0.0032094568190699476,-0.0026588511137162953,0.4450844043580222,0.2788554021123162,0.19808982638966197,0.07775326579797666,0.44507283267984576,0.27884272591906833,0.0,0.0,1.426,1.491,2.819,2.753,4.034042129816435,6.785830650754976
9,-0.005167252833137941,0.00033255177803829725,0.48050278839984206,0.2783566994518691,0.23085622915818188,0.0774823415390531,0.4804750036767593,0.2783565008025735,0.0,0.0,1.89,0.986,3.518,1.862,4.98512145571636,4.41527302634457
10,0.00570418132082845,-0.005480265728800314,0.485147608498737,0.28669143226628946,0.23533566434750286,0.08216194402243819,0.48511407354095887,0.2866390483211214,0.0,0.0,2.143,1.089,4.005,2.104,5.655403168670933,4.805306484208494
11,-0.004968737788198511,-0.00734427510746385,0.4547475537393109,0.2884547056875555,0.20677064927667957,0.08315217885644013,0.4547204078075665,0.28836119512937264,0.0,0.0,2.079,1.025,3.7670000000000003,2.045,5.842241200390496,4.454402649231553
12,0.004561156701836657,-0.0024302461899179356,0.45219094964775364,0.2815715131166995,0.2044558507928785,0.07927661090228406,0.4521679453398687,0.2815610251833234,0.0,0.0,1.629,1.247,3.215,2.1630000000000003,4.48137513330352,5.592045842862025
13,0.0016592418913638142,-0.0019034779210629171,0.46054096501952746,0.2819381138460669,0.21209522737746356,0.07948547681088179,0.46053797604265334,0.28193168819925474,0.0,0.0,2.066,1.239,3.6209999999999996,2.2880000000000003,5.72271292555886,5.546567465489223
14,-0.005240719030871434,0.001498632278233686,0.49372192734338216,0.2847927055094137,0.24373387640370342,0.08110463921266628,0.493694112182537,0.28478876244098233,0.0,0.0,1.901,1.043,3.503,1.9979999999999998,4.893289637670008,4.618949718350076
15,0.0028413442751074633,-0.0056557248925361465,0.47848544065694637,0.2864520819133851,0.22894024368338245,0.08202280800845264,0.4784770043412561,0.2863962430068744,0.0,0.0,2.078,1.279,3.9189999999999996,2.306,5.432005467143508,5.649689202975227
16,0.004354435326299334,-0.0006815162172723719,0.5462543466686525,0.3044203635072045,0.29837485014738535,0.09267129325350414,0.546236990826679,0.304419600639486,0.0,0.0,2.615,1.801,5.074,3.202,6.129765216586807,7.512509006027925
17,-0.0008835482610394679,-0.003305197342711998,0.47598228947976395,0.29414914485962573,0.22655835924086823,0.08651279509217483,0.4759814694301326,0.29413057490198946,0.001,0.0,1.897,1.133,3.779,2.1390000000000002,5.159093251996663,4.853812105120419
18,-0.0030781555295037112,-0.0012438452520515842,0.5071041897301691,0.2929266193068737,0.2571451842004276,0.08580445714754308,0.5070948473416266,0.29292397844414014,0.0,0.0,2.039,1.173,4.034000000000001,2.112,5.098092685648293,5.000403136468359
19,-0.006115279406017977,9.613130128956702e-05,0.4760722444609355,0.30632548132339715,0.22660738530385904,0.09383529126678386,0.47603296661456024,0.3063254662393968,0.0,0.0,1.76,1.673,3.1559999999999997,2.9619999999999997,4.6417032275618135,6.9930823938347535
20,0.008869089488081284,-0.0027889800703399786,0.4898925450998733,0.3006048331760491,0.23991604499608385,0.09035548731896755,0.48981225484473523,0.3005918949655289,0.0,0.0,1.962,1.767,3.614,3.029,5.010056519274829,7.463991125915924
21,-0.0017952325127002747,-0.007099648300117234,0.48106515999336025,0.29949833788561925,0.23142046529966265,0.08964884939026317,0.48106181026939004,0.29941417700279854,0.0,0.0,2.369,1.428,4.663,2.527,6.291926310326934,6.020363042067146
22,0.6528464243845252,0.43328800312622123,0.8435252424800666,0.5329147409680752,0.2853263808693955,0.09625962748796248,0.5341595088261516,0.3102573568635601,0.001,0.0,4.412,1.767,5.943,2.7809999999999997,6.234866365442664,3.8601271982243475
